c,clean_acc,ptb_acc,inv_acc,clean_loss,ptb_loss,inv_loss,inv_success_rate
125,0.9599999785423279,0.0,0.7900000214576721,0.08836181461811066,8.528741836547852,140.16128540039062,0.21
130,0.9700000286102295,0.0,0.75,0.12633706629276276,7.491055488586426,193.78048706054688,0.25
135,0.9700000286102295,0.0,0.7599999904632568,0.10378310084342957,7.151512145996094,141.6367950439453,0.24
140,0.9800000190734863,0.0,0.699999988079071,0.09949364513158798,8.456072807312012,248.42706298828125,0.3
145,0.9700000286102295,0.0,0.7900000214576721,0.11867203563451767,8.297740936279297,186.42117309570312,0.21
150,0.949999988079071,0.0,0.7099999785423279,0.16824060678482056,7.093111038208008,156.8277587890625,0.29
155,0.9800000190734863,0.0,0.75,0.09364369511604309,8.03393840789795,186.41773986816406,0.25
160,0.9700000286102295,0.0,0.7799999713897705,0.1122879907488823,7.35007905960083,141.8047637939453,0.22
165,0.9800000190734863,0.0,0.7699999809265137,0.13575796782970428,7.25665283203125,148.19415283203125,0.23
170,0.9599999785423279,0.0,0.8100000023841858,0.20878691971302032,8.488407135009766,171.85629272460938,0.19
175,0.9900000095367432,0.0,0.8100000023841858,0.06353744864463806,8.895221710205078,154.81570434570312,0.19
180,0.9900000095367432,0.0,0.800000011920929,0.06954605877399445,7.403761386871338,165.77320861816406,0.2
185,0.9700000286102295,0.0,0.8100000023841858,0.06176192685961723,6.855324745178223,123.22175598144531,0.19
190,0.9700000286102295,0.0,0.7699999809265137,0.12345995008945465,7.956238746643066,189.83035278320312,0.23
195,0.9700000286102295,0.0,0.7699999809265137,0.12891319394111633,8.822629928588867,199.11407470703125,0.23
200,0.949999988079071,0.0,0.800000011920929,0.17018815875053406,8.474687576293945,149.48057556152344,0.2
205,0.9599999785423279,0.0,0.7699999809265137,0.0912533700466156,7.999835014343262,182.92984008789062,0.23
210,0.9700000286102295,0.0,0.7400000095367432,0.06743321567773819,7.626242637634277,205.8865966796875,0.26
215,0.9800000190734863,0.0,0.75,0.10161767899990082,7.804890155792236,181.67327880859375,0.25
220,0.9700000286102295,0.0,0.7400000095367432,0.10321995615959167,7.195952415466309,177.9844970703125,0.26
225,0.9599999785423279,0.0,0.7400000095367432,0.1326686441898346,7.316744804382324,152.83837890625,0.26
230,0.9700000286102295,0.0,0.7699999809265137,0.06670758128166199,8.612199783325195,176.53817749023438,0.23
235,0.9800000190734863,0.0,0.7799999713897705,0.10202506929636002,6.7604594230651855,149.96646118164062,0.22
240,0.9700000286102295,0.0,0.7799999713897705,0.11041660606861115,8.3191556930542,177.77371215820312,0.22
245,0.9599999785423279,0.0,0.7799999713897705,0.13076220452785492,8.04549789428711,181.7445831298828,0.22
250,0.9700000286102295,0.0,0.75,0.0993257462978363,7.020792484283447,141.16163635253906,0.25
255,0.9300000071525574,0.0,0.7400000095367432,0.22020110487937927,6.619623184204102,166.27609252929688,0.26
260,0.9800000190734863,0.0,0.7799999713897705,0.058007754385471344,7.490399360656738,162.04693603515625,0.22
265,0.9800000190734863,0.0,0.7599999904632568,0.1220528855919838,7.435171127319336,163.09942626953125,0.24
