i,clean_acc,ptb_acc,inv_acc
0,0.800000011920929,0.0,1.0
1,0.5400000214576721,0.0,0.8700000047683716
2,0.7099999785423279,0.0,0.9599999785423279
3,0.699999988079071,0.0,0.9300000071525574
4,0.7300000190734863,0.0,0.949999988079071
5,0.6499999761581421,0.0,0.8999999761581421
6,0.6700000166893005,0.0,0.8600000143051147
7,0.699999988079071,0.010999999940395355,0.9599999785423279
8,0.7099999785423279,0.0,0.8799999952316284
9,0.6700000166893005,0.0,0.949999988079071
10,0.6800000071525574,0.01600000075995922,0.8399999737739563
11,0.6700000166893005,0.0,0.9300000071525574
12,0.7300000190734863,0.050999999046325684,0.8700000047683716
13,0.5899999737739563,0.0,0.9200000166893005
14,0.5799999833106995,0.02199999988079071,0.9599999785423279
15,0.6499999761581421,0.0010000000474974513,0.8999999761581421
16,0.6600000262260437,0.0,0.949999988079071
17,0.6899999976158142,0.007000000216066837,0.9700000286102295
18,0.699999988079071,0.017000000923871994,0.9300000071525574
19,0.6899999976158142,0.004000000189989805,0.9300000071525574
20,0.6800000071525574,0.04899999871850014,0.9399999976158142
21,0.6399999856948853,0.004999999888241291,0.9399999976158142
22,0.7200000286102295,0.1340000033378601,0.949999988079071
23,0.6600000262260437,0.02500000037252903,0.8899999856948853
24,0.6600000262260437,0.05700000002980232,0.9200000166893005
25,0.7099999785423279,0.09600000083446503,0.8999999761581421
26,0.6299999952316284,0.024000000208616257,0.9599999785423279
27,0.7300000190734863,0.0010000000474974513,0.8500000238418579
28,0.7300000190734863,0.017999999225139618,0.9700000286102295
29,0.6000000238418579,0.07199999690055847,0.9399999976158142
30,0.6700000166893005,0.05999999865889549,0.949999988079071
31,0.5699999928474426,0.052000001072883606,0.8999999761581421
32,0.6899999976158142,0.03500000014901161,0.9200000166893005
33,0.7200000286102295,0.04399999976158142,0.9399999976158142
34,0.7400000095367432,0.03200000151991844,0.8899999856948853
35,0.6700000166893005,0.12200000137090683,0.8799999952316284
36,0.7599999904632568,0.10400000214576721,0.9100000262260437
37,0.5899999737739563,0.061000000685453415,0.949999988079071
38,0.7200000286102295,0.12200000137090683,0.9200000166893005
39,0.6600000262260437,0.0689999982714653,0.9599999785423279
40,0.7200000286102295,0.12300000339746475,0.9200000166893005
41,0.6299999952316284,0.019999999552965164,0.9399999976158142
42,0.7699999809265137,0.09000000357627869,0.8399999737739563
43,0.6700000166893005,0.14900000393390656,0.8999999761581421
44,0.6499999761581421,0.09099999815225601,0.9599999785423279
45,0.7099999785423279,0.20900000631809235,0.9300000071525574
46,0.7099999785423279,0.10400000214576721,0.949999988079071
47,0.6700000166893005,0.19099999964237213,0.8899999856948853
48,0.6899999976158142,0.024000000208616257,0.8799999952316284
49,0.699999988079071,0.14100000262260437,0.9399999976158142
50,0.7300000190734863,0.0689999982714653,0.8899999856948853
51,0.7099999785423279,0.1379999965429306,0.9300000071525574
52,0.75,0.17399999499320984,0.8999999761581421
53,0.6800000071525574,0.15199999511241913,0.9700000286102295
54,0.6899999976158142,0.06599999964237213,0.9700000286102295
55,0.7099999785423279,0.15399999916553497,0.8899999856948853
56,0.7099999785423279,0.03500000014901161,0.9599999785423279
57,0.7200000286102295,0.15199999511241913,0.8899999856948853
58,0.699999988079071,0.07900000363588333,0.8700000047683716
59,0.7400000095367432,0.1899999976158142,0.9599999785423279
60,0.6299999952316284,0.09700000286102295,0.9300000071525574
61,0.7099999785423279,0.18700000643730164,0.9200000166893005
62,0.6899999976158142,0.0949999988079071,0.9399999976158142
63,0.7300000190734863,0.21299999952316284,0.9300000071525574
64,0.6899999976158142,0.19900000095367432,0.9399999976158142
65,0.6899999976158142,0.19599999487400055,0.8399999737739563
66,0.6000000238418579,0.17800000309944153,0.9599999785423279
67,0.7200000286102295,0.18799999356269836,0.8600000143051147
68,0.6800000071525574,0.10300000011920929,0.9399999976158142
69,0.75,0.17900000512599945,0.9200000166893005
70,0.7099999785423279,0.17800000309944153,0.9599999785423279
71,0.5699999928474426,0.14000000059604645,0.8199999928474426
72,0.6600000262260437,0.0949999988079071,0.9100000262260437
73,0.7300000190734863,0.17900000512599945,0.949999988079071
74,0.7099999785423279,0.12600000202655792,0.949999988079071
75,0.6600000262260437,0.22499999403953552,0.9200000166893005
76,0.6100000143051147,0.2329999953508377,0.9900000095367432
77,0.7200000286102295,0.26499998569488525,0.9700000286102295
78,0.6700000166893005,0.09399999678134918,0.949999988079071
79,0.7200000286102295,0.17499999701976776,0.9800000190734863
80,0.7200000286102295,0.20800000429153442,0.8299999833106995
81,0.7200000286102295,0.11299999803304672,0.9800000190734863
82,0.6600000262260437,0.25600001215934753,0.9300000071525574
83,0.6399999856948853,0.07500000298023224,0.9200000166893005
84,0.699999988079071,0.2160000056028366,0.9399999976158142
85,0.7099999785423279,0.09399999678134918,0.9300000071525574
86,0.6700000166893005,0.19499999284744263,0.9599999785423279
87,0.6600000262260437,0.14499999582767487,0.8799999952316284
88,0.75,0.1809999942779541,0.9800000190734863
89,0.7099999785423279,0.15199999511241913,0.9599999785423279
90,0.7300000190734863,0.15700000524520874,0.9599999785423279
91,0.75,0.23100000619888306,0.9700000286102295
92,0.7400000095367432,0.2840000092983246,0.9399999976158142
93,0.6800000071525574,0.14399999380111694,0.9700000286102295
94,0.7599999904632568,0.2849999964237213,0.9300000071525574
95,0.6700000166893005,0.15700000524520874,0.9300000071525574
96,0.6299999952316284,0.23600000143051147,0.9399999976158142
97,0.699999988079071,0.06599999964237213,0.9599999785423279
98,0.75,0.2840000092983246,0.9300000071525574
99,0.7400000095367432,0.22699999809265137,0.9300000071525574
100,0.7200000286102295,0.2809999883174896,0.9100000262260437
101,0.7099999785423279,0.04800000041723251,0.9800000190734863
102,0.7699999809265137,0.2840000092983246,0.8999999761581421
103,0.7400000095367432,0.17499999701976776,0.949999988079071
104,0.7099999785423279,0.29499998688697815,0.9300000071525574
105,0.6600000262260437,0.12999999523162842,0.9300000071525574
106,0.7900000214576721,0.2809999883174896,0.9599999785423279
107,0.75,0.21799999475479126,0.949999988079071
