i,clean_acc,ptb_acc,inv_acc
0,1.0,0.0,0.800000011920929
1,0.9599999785423279,0.0,0.7300000190734863
2,0.9800000190734863,0.0,0.7400000095367432
3,0.9399999976158142,0.0,0.7900000214576721
4,0.9399999976158142,0.0,0.7400000095367432
5,0.9599999785423279,0.0,0.7599999904632568
6,1.0,0.0,0.75
7,1.0,0.0,0.7599999904632568
8,0.9800000190734863,0.0,0.7400000095367432
9,0.9599999785423279,0.0,0.75
10,0.9800000190734863,0.0,0.7400000095367432
11,0.9599999785423279,0.0,0.7699999809265137
12,0.9800000190734863,0.0,0.7799999713897705
13,0.9200000166893005,0.0,0.7799999713897705
14,0.9300000071525574,0.0,0.7300000190734863
15,0.9300000071525574,0.0,0.7400000095367432
16,0.9700000286102295,0.0,0.75
17,0.9599999785423279,0.0,0.7900000214576721
18,0.9700000286102295,0.0,0.7599999904632568
19,0.9900000095367432,0.0,0.75
20,0.9800000190734863,0.0,0.7300000190734863
21,0.9700000286102295,0.0,0.75
22,0.9800000190734863,0.0,0.7799999713897705
23,0.9599999785423279,0.0,0.75
24,0.9599999785423279,0.009999999776482582,0.7099999785423279
25,0.9800000190734863,0.0,0.7599999904632568
26,0.9300000071525574,0.0,0.7200000286102295
27,0.949999988079071,0.0,0.7699999809265137
28,0.9599999785423279,0.009999999776482582,0.7699999809265137
29,0.9599999785423279,0.009999999776482582,0.75
30,0.9800000190734863,0.0,0.7699999809265137
31,0.9599999785423279,0.009999999776482582,0.7300000190734863
32,0.9599999785423279,0.0,0.7300000190734863
33,0.9599999785423279,0.009999999776482582,0.75
34,0.9200000166893005,0.019999999552965164,0.7300000190734863
35,0.9399999976158142,0.009999999776482582,0.7400000095367432
36,0.949999988079071,0.05999999865889549,0.7900000214576721
37,0.9599999785423279,0.0,0.7699999809265137
38,0.9200000166893005,0.03999999910593033,0.7799999713897705
39,0.9200000166893005,0.0,0.6899999976158142
40,0.949999988079071,0.0,0.7799999713897705
41,0.9399999976158142,0.05000000074505806,0.7900000214576721
42,0.949999988079071,0.009999999776482582,0.7400000095367432
43,0.9300000071525574,0.03999999910593033,0.75
44,0.9200000166893005,0.029999999329447746,0.7799999713897705
45,0.9300000071525574,0.03999999910593033,0.7200000286102295
46,0.9399999976158142,0.05000000074505806,0.7599999904632568
47,0.9599999785423279,0.009999999776482582,0.7599999904632568
48,0.949999988079071,0.0,0.7400000095367432
49,0.9599999785423279,0.019999999552965164,0.7699999809265137
50,0.9700000286102295,0.09000000357627869,0.7400000095367432
51,0.9700000286102295,0.0,0.75
52,0.949999988079071,0.07999999821186066,0.75
53,0.9700000286102295,0.019999999552965164,0.7799999713897705
54,0.9700000286102295,0.029999999329447746,0.7400000095367432
55,0.9700000286102295,0.0,0.75
56,0.9599999785423279,0.07999999821186066,0.7900000214576721
57,0.949999988079071,0.029999999329447746,0.7900000214576721
58,0.9599999785423279,0.10000000149011612,0.7900000214576721
59,0.949999988079071,0.05000000074505806,0.75
60,0.949999988079071,0.05999999865889549,0.75
61,0.9599999785423279,0.07000000029802322,0.7799999713897705
62,0.9599999785423279,0.03999999910593033,0.7900000214576721
63,0.9399999976158142,0.10000000149011612,0.7799999713897705
64,0.9300000071525574,0.11999999731779099,0.7900000214576721
65,0.9800000190734863,0.07999999821186066,0.7699999809265137
66,0.9900000095367432,0.07999999821186066,0.7900000214576721
67,0.9399999976158142,0.07000000029802322,0.7699999809265137
68,0.9800000190734863,0.1599999964237213,0.7799999713897705
69,0.9700000286102295,0.0,0.75
70,0.9300000071525574,0.09000000357627869,0.8100000023841858
71,0.9599999785423279,0.10000000149011612,0.8100000023841858
72,0.9300000071525574,0.0,0.7799999713897705
73,0.8999999761581421,0.019999999552965164,0.7300000190734863
74,0.9399999976158142,0.019999999552965164,0.7699999809265137
75,0.9399999976158142,0.18000000715255737,0.7699999809265137
76,0.9599999785423279,0.10999999940395355,0.800000011920929
77,0.9700000286102295,0.15000000596046448,0.8199999928474426
78,0.9800000190734863,0.18000000715255737,0.8100000023841858
79,0.949999988079071,0.009999999776482582,0.7599999904632568
80,0.9599999785423279,0.17000000178813934,0.7599999904632568
